Record_ID,Scenario,Source,Sim_Time_s,Bus_ID,Bus_Name,Frequency_Hz,Voltage_pu,Voltage_kV,Angle_deg,Active_Power_MW,Reactive_Power_MVAr,ROCOF_Hz_per_s,Ambient_Temp_C,Grid_State,Stability_Label
8725,Voltage_Collapse,Synthetic_PhysicsInformed,6.9,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),48.2737,0.1275,42.1,15.32,365.347,219.647,-2.4259,36.2,Collapse,2
8726,Voltage_Collapse,Synthetic_PhysicsInformed,7.0,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),0.0,0.0,0.0,15.32,0.0,0.0,-1.326,36.2,Collapse,2
8727,Voltage_Collapse,Synthetic_PhysicsInformed,7.1,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),0.0,0.0,0.0,15.32,0.0,0.0,-2.2568,36.2,Collapse,2
8728,Voltage_Collapse,Synthetic_PhysicsInformed,7.2,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),0.0,0.0,0.0,15.32,0.0,0.0,-0.3704,36.2,Collapse,2
8729,Voltage_Collapse,Synthetic_PhysicsInformed,7.3,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),0.0,0.0,0.0,15.32,0.0,0.0,-0.5546,36.2,Collapse,2
8730,Voltage_Collapse,Synthetic_PhysicsInformed,7.4,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),0.0,0.0,0.0,15.32,0.0,0.0,-2.186,36.2,Collapse,2
8731,Voltage_Collapse,Synthetic_PhysicsInformed,7.5,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),0.0,0.0,0.0,15.32,0.0,0.0,-1.5322,36.2,Collapse,2
8732,Voltage_Collapse,Synthetic_PhysicsInformed,7.6,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),0.0,0.0,0.0,15.32,0.0,0.0,-1.119,36.2,Collapse,2
8733,Voltage_Collapse,Synthetic_PhysicsInformed,7.7,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),0.0,0.0,0.0,15.32,0.0,0.0,-0.3664,36.2,Collapse,2
8734,Voltage_Collapse,Synthetic_PhysicsInformed,7.8,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),0.0,0.0,0.0,15.32,0.0,0.0,-1.7643,36.2,Collapse,2
8735,Voltage_Collapse,Synthetic_PhysicsInformed,7.9,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),0.0,0.0,0.0,15.32,0.0,0.0,-2.4208,36.2,Collapse,2
8736,Voltage_Collapse,Synthetic_PhysicsInformed,8.0,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),0.0,0.0,0.0,15.32,0.0,0.0,-0.3795,36.2,Collapse,2
8737,Voltage_Collapse,Synthetic_PhysicsInformed,8.1,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),0.0,0.0,0.0,15.32,0.0,0.0,-2.0553,36.2,Collapse,2
8738,Voltage_Collapse,Synthetic_PhysicsInformed,8.2,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),0.0,0.0,0.0,15.32,0.0,0.0,-0.7201,36.2,Collapse,2
8739,Voltage_Collapse,Synthetic_PhysicsInformed,8.3,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),0.0,0.0,0.0,15.32,0.0,0.0,-2.1422,36.2,Collapse,2
8740,Voltage_Collapse,Synthetic_PhysicsInformed,8.4,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),0.0,0.0,0.0,15.32,0.0,0.0,-1.2548,36.2,Collapse,2
8741,Voltage_Instability,Synthetic_PhysicsInformed,0.0,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.146,0.9908,326.9,22.55,379.342,228.061,0.8128,36.6,Stable,0
8742,Voltage_Instability,Synthetic_PhysicsInformed,0.1,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.1476,0.9829,324.3,20.75,385.368,231.683,0.0157,36.6,Stable,0
8743,Voltage_Instability,Synthetic_PhysicsInformed,0.2,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.1761,0.976,322.1,15.41,399.072,239.922,0.2853,36.6,Stable,0
8744,Voltage_Instability,Synthetic_PhysicsInformed,0.3,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.1376,0.9678,319.4,26.68,405.61,243.853,-0.3855,36.6,Stable,0
8745,Voltage_Instability,Synthetic_PhysicsInformed,0.4,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.1149,0.9585,316.3,22.87,410.119,246.563,-0.2273,36.6,Stable,0
8746,Voltage_Instability,Synthetic_PhysicsInformed,0.5,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.1254,0.9487,313.1,27.29,418.297,251.48,0.1054,36.6,Warning,1
8747,Voltage_Instability,Synthetic_PhysicsInformed,0.6,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.1874,0.9432,311.2,22.82,433.923,260.874,0.6197,36.6,Warning,1
8748,Voltage_Instability,Synthetic_PhysicsInformed,0.7,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.1821,0.9388,309.8,20.87,451.807,271.627,-0.0525,36.6,Warning,1
8749,Voltage_Instability,Synthetic_PhysicsInformed,0.8,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.1894,0.9336,308.1,24.5,456.647,274.536,0.0731,36.6,Warning,1
8750,Voltage_Instability,Synthetic_PhysicsInformed,0.9,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.1456,0.9255,305.4,29.53,458.032,275.369,-0.4386,36.6,Warning,1
8751,Voltage_Instability,Synthetic_PhysicsInformed,1.0,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.1926,0.916,302.3,24.12,471.892,283.702,0.47,36.6,Warning,1
8752,Voltage_Instability,Synthetic_PhysicsInformed,1.1,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.2619,0.9112,300.7,23.09,484.045,291.008,0.6932,36.6,Warning,1
8753,Voltage_Instability,Synthetic_PhysicsInformed,1.2,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.3386,0.9045,298.5,7.23,497.391,299.032,0.7671,36.6,Warning,1
8754,Voltage_Instability,Synthetic_PhysicsInformed,1.3,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.3247,0.9005,297.2,22.68,502.247,301.951,-0.1385,36.6,Warning,1
8755,Voltage_Instability,Synthetic_PhysicsInformed,1.4,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.2957,0.8922,294.4,19.53,503.548,302.733,-0.2909,36.6,Unstable,1
8756,Voltage_Instability,Synthetic_PhysicsInformed,1.5,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.2783,0.8835,291.6,30.4,513.548,308.745,-0.1735,36.6,Unstable,1
8757,Voltage_Instability,Synthetic_PhysicsInformed,1.6,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.2325,0.8781,289.8,31.23,527.373,317.057,-0.4577,36.6,Unstable,1
8758,Voltage_Instability,Synthetic_PhysicsInformed,1.7,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.2117,0.8695,286.9,22.62,542.935,326.412,-0.2084,36.6,Unstable,1
8759,Voltage_Instability,Synthetic_PhysicsInformed,1.8,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.1431,0.8648,285.4,21.64,545.379,327.882,-0.6861,36.6,Unstable,1
8760,Voltage_Instability,Synthetic_PhysicsInformed,1.9,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.1514,0.8562,282.6,25.01,556.205,334.391,0.083,36.6,Unstable,1
8761,Voltage_Instability,Synthetic_PhysicsInformed,2.0,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.1487,0.8471,279.5,16.23,562.031,337.893,-0.0268,36.6,Unstable,1
8762,Voltage_Instability,Synthetic_PhysicsInformed,2.1,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.1318,0.8379,276.5,13.79,567.965,341.461,-0.1691,36.6,Unstable,1
8763,Voltage_Instability,Synthetic_PhysicsInformed,2.2,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.0298,0.8336,275.1,28.17,570.138,342.767,-1.0199,36.6,Unstable,1
8764,Voltage_Instability,Synthetic_PhysicsInformed,2.3,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.032,0.8254,272.4,31.61,570.591,343.04,0.0222,36.6,Unstable,1
8765,Voltage_Instability,Synthetic_PhysicsInformed,2.4,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.0295,0.8169,269.6,28.28,583.099,350.559,-0.0256,36.6,Unstable,1
8766,Voltage_Instability,Synthetic_PhysicsInformed,2.5,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.0062,0.807,266.3,19.34,595.883,358.245,-0.2323,36.6,Unstable,1
8767,Voltage_Instability,Synthetic_PhysicsInformed,2.6,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.0543,0.7987,263.6,26.97,607.714,365.358,0.4801,36.6,Collapse,2
8768,Voltage_Instability,Synthetic_PhysicsInformed,2.7,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.0035,0.7945,262.2,27.47,611.033,367.353,-0.5079,36.6,Collapse,2
8769,Voltage_Instability,Synthetic_PhysicsInformed,2.8,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.0215,0.7901,260.7,19.61,618.43,371.8,0.1801,36.6,Collapse,2
8770,Voltage_Instability,Synthetic_PhysicsInformed,2.9,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.0384,0.7859,259.4,21.67,620.897,373.283,0.1692,36.6,Collapse,2
8771,Voltage_Instability,Synthetic_PhysicsInformed,3.0,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.0197,0.7762,256.1,18.08,626.128,376.428,-0.1867,36.6,Collapse,2
8772,Voltage_Instability,Synthetic_PhysicsInformed,3.1,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.0379,0.7697,254.0,20.59,630.777,379.223,0.1813,36.6,Collapse,2
8773,Voltage_Instability,Synthetic_PhysicsInformed,3.2,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.0363,0.7615,251.3,13.03,643.868,387.093,-0.0157,36.6,Collapse,2
8774,Voltage_Instability,Synthetic_PhysicsInformed,3.3,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.0034,0.7552,249.2,13.48,646.724,388.81,-0.3291,36.6,Collapse,2
8775,Voltage_Instability,Synthetic_PhysicsInformed,3.4,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.0227,0.7474,246.7,24.98,661.549,397.723,0.1933,36.6,Collapse,2
8776,Voltage_Instability,Synthetic_PhysicsInformed,3.5,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.9917,0.738,243.5,14.54,674.587,405.562,-0.3105,36.6,Collapse,2
8777,Voltage_Instability,Synthetic_PhysicsInformed,3.6,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.9467,0.7317,241.5,26.67,690.103,414.89,-0.4494,36.6,Collapse,2
8778,Voltage_Instability,Synthetic_PhysicsInformed,3.7,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.9719,0.7272,240.0,23.82,705.285,424.017,0.2516,36.6,Collapse,2
8779,Voltage_Instability,Synthetic_PhysicsInformed,3.8,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.934,0.7174,236.7,21.38,711.656,427.848,-0.3783,36.6,Collapse,2
8780,Voltage_Instability,Synthetic_PhysicsInformed,3.9,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.8562,0.7089,233.9,12.11,718.689,432.076,-0.7784,36.6,Collapse,2
8781,Voltage_Instability,Synthetic_PhysicsInformed,4.0,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.8636,0.7018,231.6,40.61,720.427,433.121,0.0738,36.6,Collapse,2
8782,Voltage_Instability,Synthetic_PhysicsInformed,4.1,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.8822,0.694,229.0,19.49,735.716,442.312,0.1863,36.6,Collapse,2
8783,Voltage_Instability,Synthetic_PhysicsInformed,4.2,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.971,0.6866,226.6,23.3,749.284,450.47,0.8883,36.6,Collapse,2
8784,Voltage_Instability,Synthetic_PhysicsInformed,4.3,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.9894,0.681,224.7,14.78,749.995,450.897,0.1838,36.6,Collapse,2
8785,Voltage_Instability,Synthetic_PhysicsInformed,4.4,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.0434,0.6728,222.0,19.28,760.138,456.995,0.5398,36.6,Collapse,2
8786,Voltage_Instability,Synthetic_PhysicsInformed,4.5,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.1063,0.668,220.4,25.01,762.426,458.37,0.6292,36.6,Collapse,2
8787,Voltage_Instability,Synthetic_PhysicsInformed,4.6,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.1489,0.6631,218.8,21.6,767.308,461.305,0.4256,36.6,Collapse,2
8788,Voltage_Instability,Synthetic_PhysicsInformed,4.7,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.0336,0.6536,215.7,27.2,774.247,465.478,-1.1529,36.6,Collapse,2
8789,Voltage_Instability,Synthetic_PhysicsInformed,4.8,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.0472,0.649,214.2,27.81,778.164,467.832,0.1364,36.6,Collapse,2
8790,Voltage_Instability,Synthetic_PhysicsInformed,4.9,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.018,0.64,211.2,18.73,792.191,476.265,-0.2927,36.6,Collapse,2
8791,Voltage_Instability,Synthetic_PhysicsInformed,5.0,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.0198,0.6336,209.1,29.28,801.262,481.719,0.0185,36.6,Collapse,2
8792,Voltage_Instability,Synthetic_PhysicsInformed,5.1,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.0224,0.6265,206.8,18.09,811.641,487.959,0.0256,36.6,Collapse,2
8793,Voltage_Instability,Synthetic_PhysicsInformed,5.2,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.1174,0.6194,204.4,14.86,818.283,491.952,0.9504,36.6,Collapse,2
8794,Voltage_Instability,Synthetic_PhysicsInformed,5.3,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.0473,0.6104,201.4,16.72,830.439,499.26,-0.7016,36.6,Collapse,2
8795,Voltage_Instability,Synthetic_PhysicsInformed,5.4,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.0544,0.603,199.0,26.61,847.141,509.301,0.0711,36.6,Collapse,2
8796,Voltage_Instability,Synthetic_PhysicsInformed,5.5,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.0707,0.5964,196.8,21.09,854.036,513.447,0.1629,36.6,Collapse,2
8797,Voltage_Instability,Synthetic_PhysicsInformed,5.6,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.0872,0.5902,194.8,21.14,870.513,523.352,0.1657,36.6,Collapse,2
8798,Voltage_Instability,Synthetic_PhysicsInformed,5.7,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.0968,0.5834,192.5,27.99,882.903,530.801,0.0955,36.6,Collapse,2
8799,Voltage_Instability,Synthetic_PhysicsInformed,5.8,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.1265,0.578,190.7,19.73,897.415,539.526,0.2975,36.6,Collapse,2
8800,Voltage_Instability,Synthetic_PhysicsInformed,5.9,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.1294,0.5725,188.9,17.78,906.998,545.287,0.029,36.6,Collapse,2
8801,Voltage_Instability,Synthetic_PhysicsInformed,6.0,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.0912,0.564,186.1,14.31,913.197,549.014,-0.3825,36.6,Collapse,2
8802,Voltage_Instability,Synthetic_PhysicsInformed,6.1,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.1923,0.555,183.1,24.28,927.979,557.901,1.0113,36.6,Collapse,2
8803,Voltage_Instability,Synthetic_PhysicsInformed,6.2,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.1783,0.5455,180.0,29.05,942.08,566.379,-0.1399,36.6,Collapse,2
8804,Voltage_Instability,Synthetic_PhysicsInformed,6.3,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.1053,0.5362,176.9,28.51,942.4,566.571,-0.7298,36.6,Collapse,2
8805,Voltage_Instability,Synthetic_PhysicsInformed,6.4,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.0673,0.5281,174.3,27.44,942.881,566.86,-0.3808,36.6,Collapse,2
8806,Voltage_Collapse,Synthetic_PhysicsInformed,6.5,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.0075,0.4187,138.2,27.44,773.162,464.825,-1.9476,36.6,Collapse,2
8807,Voltage_Collapse,Synthetic_PhysicsInformed,6.6,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.6432,0.3259,107.5,27.44,633.993,381.157,-0.8884,36.6,Collapse,2
8808,Voltage_Collapse,Synthetic_PhysicsInformed,6.7,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.3926,0.268,88.4,27.44,519.874,312.548,-0.7698,36.6,Collapse,2
8809,Voltage_Collapse,Synthetic_PhysicsInformed,6.8,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),48.8585,0.2204,72.7,27.44,426.297,256.29,-1.7136,36.6,Collapse,2
8810,Voltage_Collapse,Synthetic_PhysicsInformed,6.9,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),48.4668,0.1246,41.1,27.44,349.564,210.158,-0.3674,36.6,Collapse,2
8811,Voltage_Collapse,Synthetic_PhysicsInformed,7.0,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),47.8944,0.0673,22.2,27.44,286.642,172.329,-1.9191,36.6,Collapse,2
8812,Voltage_Collapse,Synthetic_PhysicsInformed,7.1,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),0.0,0.0,0.0,27.44,0.0,0.0,-2.1436,36.6,Collapse,2
8813,Voltage_Collapse,Synthetic_PhysicsInformed,7.2,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),0.0,0.0,0.0,27.44,0.0,0.0,-2.1848,36.6,Collapse,2
8814,Voltage_Collapse,Synthetic_PhysicsInformed,7.3,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),0.0,0.0,0.0,27.44,0.0,0.0,-1.2285,36.6,Collapse,2
8815,Voltage_Collapse,Synthetic_PhysicsInformed,7.4,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),0.0,0.0,0.0,27.44,0.0,0.0,-1.3355,36.6,Collapse,2
8816,Voltage_Collapse,Synthetic_PhysicsInformed,7.5,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),0.0,0.0,0.0,27.44,0.0,0.0,-0.4138,36.6,Collapse,2
8817,Voltage_Collapse,Synthetic_PhysicsInformed,7.6,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),0.0,0.0,0.0,27.44,0.0,0.0,-2.2195,36.6,Collapse,2
8818,Voltage_Collapse,Synthetic_PhysicsInformed,7.7,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),0.0,0.0,0.0,27.44,0.0,0.0,-1.4205,36.6,Collapse,2
8819,Voltage_Collapse,Synthetic_PhysicsInformed,7.8,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),0.0,0.0,0.0,27.44,0.0,0.0,-1.5272,36.6,Collapse,2
8820,Voltage_Collapse,Synthetic_PhysicsInformed,7.9,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),0.0,0.0,0.0,27.44,0.0,0.0,-1.7133,36.6,Collapse,2
8821,Voltage_Collapse,Synthetic_PhysicsInformed,8.0,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),0.0,0.0,0.0,27.44,0.0,0.0,-2.0289,36.6,Collapse,2
8822,Voltage_Collapse,Synthetic_PhysicsInformed,8.1,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),0.0,0.0,0.0,27.44,0.0,0.0,-0.7145,36.6,Collapse,2
8823,Voltage_Collapse,Synthetic_PhysicsInformed,8.2,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),0.0,0.0,0.0,27.44,0.0,0.0,-0.6134,36.6,Collapse,2
8824,Voltage_Collapse,Synthetic_PhysicsInformed,8.3,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),0.0,0.0,0.0,27.44,0.0,0.0,-2.3706,36.6,Collapse,2
8825,Voltage_Collapse,Synthetic_PhysicsInformed,8.4,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),0.0,0.0,0.0,27.44,0.0,0.0,-1.0922,36.6,Collapse,2
8826,Voltage_Instability,Synthetic_PhysicsInformed,0.0,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.0414,0.9945,328.2,17.43,399.16,239.975,0.0479,35.9,Stable,0
8827,Voltage_Instability,Synthetic_PhysicsInformed,0.1,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.0279,0.9898,326.6,27.05,413.642,248.681,-0.1358,35.9,Stable,0
8828,Voltage_Instability,Synthetic_PhysicsInformed,0.2,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.991,0.9853,325.1,23.12,430.484,258.807,-0.3683,35.9,Stable,0
8829,Voltage_Instability,Synthetic_PhysicsInformed,0.3,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.9843,0.9753,321.9,29.06,434.575,261.267,-0.0668,35.9,Stable,0
8830,Voltage_Instability,Synthetic_PhysicsInformed,0.4,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.9491,0.9678,319.4,29.11,441.707,265.554,-0.3525,35.9,Stable,0
8831,Voltage_Instability,Synthetic_PhysicsInformed,0.5,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.9547,0.9588,316.4,17.08,457.425,275.004,0.0563,35.9,Stable,0
8832,Voltage_Instability,Synthetic_PhysicsInformed,0.6,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.9869,0.9503,313.6,33.4,471.749,283.616,0.3216,35.9,Stable,0
8833,Voltage_Instability,Synthetic_PhysicsInformed,0.7,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.9792,0.9422,310.9,29.25,484.204,291.104,-0.0764,35.9,Warning,1
8834,Voltage_Instability,Synthetic_PhysicsInformed,0.8,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.936,0.9359,308.9,19.97,493.258,296.547,-0.4326,35.9,Warning,1
8835,Voltage_Instability,Synthetic_PhysicsInformed,0.9,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.9011,0.9291,306.6,20.36,509.106,306.075,-0.3488,35.9,Warning,1
8836,Voltage_Instability,Synthetic_PhysicsInformed,1.0,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.8155,0.9201,303.6,17.18,521.391,313.46,-0.8556,35.9,Warning,1
8837,Voltage_Instability,Synthetic_PhysicsInformed,1.1,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.8353,0.9153,302.1,28.92,532.892,320.375,0.1971,35.9,Warning,1
8838,Voltage_Instability,Synthetic_PhysicsInformed,1.2,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.9017,0.9094,300.1,37.08,540.223,324.782,0.6648,35.9,Warning,1
8839,Voltage_Instability,Synthetic_PhysicsInformed,1.3,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.9415,0.9012,297.4,16.41,548.759,329.914,0.3979,35.9,Warning,1
8840,Voltage_Instability,Synthetic_PhysicsInformed,1.4,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.9819,0.8913,294.1,22.1,560.366,336.892,0.4036,35.9,Unstable,1
8841,Voltage_Instability,Synthetic_PhysicsInformed,1.5,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.9121,0.8842,291.8,22.31,574.077,345.135,-0.6975,35.9,Unstable,1
8842,Voltage_Instability,Synthetic_PhysicsInformed,1.6,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.8714,0.8759,289.0,23.33,587.51,353.211,-0.4072,35.9,Unstable,1
8843,Voltage_Instability,Synthetic_PhysicsInformed,1.7,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.8992,0.8684,286.6,26.03,598.642,359.903,0.2772,35.9,Unstable,1
8844,Voltage_Instability,Synthetic_PhysicsInformed,1.8,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.8868,0.8585,283.3,32.27,609.185,366.242,-0.1235,35.9,Unstable,1
8845,Voltage_Instability,Synthetic_PhysicsInformed,1.9,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.8849,0.8503,280.6,21.9,615.221,369.871,-0.0188,35.9,Unstable,1
8846,Voltage_Instability,Synthetic_PhysicsInformed,2.0,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.8605,0.8425,278.0,25.64,632.523,380.273,-0.2444,35.9,Unstable,1
8847,Voltage_Instability,Synthetic_PhysicsInformed,2.1,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.9159,0.8357,275.8,26.66,641.421,385.622,0.5544,35.9,Unstable,1
8848,Voltage_Instability,Synthetic_PhysicsInformed,2.2,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.898,0.8277,273.1,22.59,650.515,391.089,-0.1796,35.9,Unstable,1
8849,Voltage_Instability,Synthetic_PhysicsInformed,2.3,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.9078,0.8187,270.2,18.26,655.772,394.25,0.0982,35.9,Unstable,1
8850,Voltage_Instability,Synthetic_PhysicsInformed,2.4,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.0025,0.8094,267.1,20.42,667.993,401.597,0.9476,35.9,Unstable,1
8851,Voltage_Instability,Synthetic_PhysicsInformed,2.5,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.9457,0.8021,264.7,19.98,679.363,408.433,-0.5681,35.9,Unstable,1
8852,Voltage_Instability,Synthetic_PhysicsInformed,2.6,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.973,0.798,263.3,14.08,689.265,414.386,0.2731,35.9,Collapse,2
8853,Voltage_Instability,Synthetic_PhysicsInformed,2.7,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.9683,0.7938,261.9,22.97,702.628,422.42,-0.0479,35.9,Collapse,2
8854,Voltage_Instability,Synthetic_PhysicsInformed,2.8,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.0012,0.7858,259.3,33.94,713.359,428.871,0.329,35.9,Collapse,2
